tweet_id,topic,likes,retweets,replies,virality_score,temporal_decay,Engagement,Followers,Timestamp,user_activity,location,content,hashtags
tweet_1600,economy,3476,287,1793,0.562871827,0.456078753,14030,641880,12/9/2023 22:25,80,Tokyo,New breakthroughs in cancer research bring hope.,"#Health, #Wellness, #MentalHealth"
tweet_1601,AI,4426,3479,2794,0.325168001,0.972334119,10482,321323,2/20/2023 5:37,44,San Francisco,Airline industry announces new routes and services.,#Adventure
tweet_1602,politics,3303,3363,830,0.356358057,0.478313447,13479,412197,1/27/2023 18:57,36,Dubai,AI is revolutionizing industries worldwide.,"#Innovation, #AI, #Tech"
tweet_1603,shows,9019,1871,2020,0.205723166,0.175104395,8620,190312,7/7/2023 5:46,29,London,Travel tips for budget-friendly adventures abroad.,"#Explore, #Travel"
tweet_1604,economy,4615,3953,2608,0.917619864,0.772525463,11115,651841,9/14/2023 13:53,33,New York,Breaking records and making history in athletics.,"#Championship, #TeamSpirit"
tweet_1605,jobs,2238,1220,2378,0.388488001,0.135100388,13073,94741,1/15/2023 11:37,48,Berlin,The latest smartphone features are game-changing!,"#Innovation, #Tech, #Future"
tweet_1606,influencer,4065,2773,21,0.34043737,0.073325071,10102,827331,2/6/2023 21:43,42,Dubai,Global trade talks set to resume next month.,#Economy
tweet_1607,influencer,4214,4871,880,0.96276294,0.816775468,10451,759086,9/5/2023 10:34,31,Mumbai,Fans eagerly await the season finale of the hit series.,#SeriesFinale
tweet_1608,politics,9163,2118,690,0.941254355,0.019995386,3709,993815,8/2/2023 4:13,82,Berlin,Health trends: the rise of plant-based diets.,"#MentalHealth, #Health, #Wellness"
tweet_1609,influencer,6311,4994,1585,0.272317442,0.856838447,11514,820710,8/26/2023 20:01,75,Mumbai,The latest smartphone features are game-changing!,#Innovation
tweet_1610,jobs,9720,3860,589,0.854472544,0.774156169,3664,597541,1/31/2023 18:42,88,Berlin,Airline industry announces new routes and services.,"#Destinations, #Explore"
tweet_1611,AI,7321,1962,571,0.212322806,0.784054686,7544,519054,6/10/2023 17:59,8,Mumbai,An incredible comeback by the home team last night!,"#Athletics, #Championship"
tweet_1612,jobs,3173,268,2677,0.109300887,0.835968343,7893,343603,8/23/2023 7:06,94,Mumbai,The future of online learning: trends to watch.,#Education
tweet_1613,movies,1986,2129,640,0.808883379,0.498705226,8893,837806,3/12/2023 12:43,85,San Francisco,The blockbuster movie breaks box office records!,#Movies
tweet_1614,AI,7956,1379,96,0.471598925,0.333591016,11615,134224,12/25/2023 7:21,62,San Francisco,The blockbuster movie breaks box office records!,"#Movies, #BoxOffice, #SeriesFinale"
tweet_1615,internet,9096,3904,2158,0.724874081,0.200562465,11977,209592,2/19/2023 18:53,2,San Francisco,New research methods revolutionize academic studies.,"#Research, #Learning"
tweet_1616,economy,8112,3001,1775,0.988752146,0.436348354,8983,597574,12/27/2023 22:06,46,Tokyo,The blockbuster movie breaks box office records!,"#Movies, #SeriesFinale, #BoxOffice"
tweet_1617,jobs,6036,1669,2660,0.304473844,0.377446057,13751,754511,9/3/2023 5:40,83,Sydney,Tech conferences highlight innovations in AI and VR.,#Tech
tweet_1618,sports,4598,1204,952,0.45880084,0.071137563,10539,367499,10/18/2023 3:14,34,Mumbai,Stock markets experience major fluctuations today.,"#Finance, #StockMarket"
tweet_1619,influencer,7602,1330,2868,0.415494526,0.725410538,4885,386595,6/15/2023 19:47,58,London,An incredible comeback by the home team last night!,"#Sports, #TeamSpirit"
tweet_1620,internet,7871,4382,1270,0.600843281,0.585421767,12363,324621,10/31/2023 12:38,80,New York,AI is revolutionizing industries worldwide.,#Innovation
tweet_1621,politics,1820,2530,100,0.727206498,0.497288202,6832,642375,12/20/2023 21:49,67,New York,Government initiatives for renewable energy gain momentum.,#PolicyChange
tweet_1622,shows,7041,1757,1484,0.307564219,0.318361699,3019,923357,7/11/2023 1:21,100,Berlin,Tips for maintaining mental health during stressful times.,"#Research, #MentalHealth, #Wellness"
tweet_1623,AI,9338,4370,2652,0.282926465,0.672029473,11797,593166,4/14/2023 2:11,64,New York,Stock markets experience major fluctuations today.,#Trade
tweet_1624,sports,1582,1338,1244,0.787586588,0.245430983,13382,232285,3/14/2023 11:06,78,Berlin,The future of online learning: trends to watch.,"#Research, #Learning, #Scholarships"
tweet_1625,big companies,8746,1841,2364,0.131651137,0.230588953,3658,523151,4/8/2023 1:09,6,Berlin,Stock markets experience major fluctuations today.,"#Finance, #Trade"
tweet_1626,big companies,1327,1883,465,0.991162395,0.251687082,7363,944178,5/24/2023 3:53,80,New York,The new policy is sparking debates across the nation.,"#PolicyChange, #Elections"
tweet_1627,internet,2749,1847,1518,0.791460397,0.068686286,12587,656252,2/19/2023 4:04,51,Tokyo,New research methods revolutionize academic studies.,#Research
tweet_1628,movies,7886,2721,2126,0.118077959,0.25595233,1629,102442,9/9/2023 3:41,81,New York,Airline industry announces new routes and services.,"#Travel, #Destinations, #Explore"
tweet_1629,AI,1664,1444,1426,0.760176252,0.379153843,7896,353010,2/17/2023 0:54,62,Dubai,An incredible comeback by the home team last night!,"#TeamSpirit, #Athletics"
tweet_1630,internet,1351,2681,794,0.08821075,0.92984139,10390,29440,5/30/2023 9:55,93,New York,New breakthroughs in cancer research bring hope.,"#Health, #Wellness, #Research"
tweet_1631,internet,2827,844,1849,0.316590412,0.980448274,9709,383434,7/10/2023 2:26,27,Mumbai,The future of online learning: trends to watch.,"#Scholarships, #Education"
tweet_1632,internet,9029,4485,165,0.264946188,0.211847038,5211,142042,2/16/2023 9:45,70,Mumbai,New research methods revolutionize academic studies.,"#Education, #Learning, #Scholarships"
tweet_1633,internet,9845,4289,1313,0.015986603,0.549217221,5756,825245,6/19/2023 4:44,31,New York,New breakthroughs in cancer research bring hope.,"#Wellness, #Health, #MentalHealth"
tweet_1634,movies,4308,1527,1993,0.136430842,0.985621625,2069,9156,9/2/2023 14:09,9,Berlin,Health trends: the rise of plant-based diets.,#Wellness
tweet_1635,big companies,9111,4379,2025,0.47936834,0.31249224,10740,412611,7/21/2023 10:53,14,New York,Tech conferences highlight innovations in AI and VR.,"#Future, #AI"
tweet_1636,big companies,6673,2305,887,0.528835181,0.595498092,5835,125594,6/9/2023 19:12,12,Sydney,Election campaigns are heating up ahead of the big day.,"#Elections, #PolicyChange"
tweet_1637,jobs,1319,3330,1751,0.280334862,0.964671412,5187,848626,6/15/2023 23:09,80,Mumbai,Unemployment rates show signs of recovery.,#Finance
tweet_1638,internet,8237,4818,2767,0.679814549,0.858775578,9700,41822,8/24/2023 3:41,11,New York,Tech conferences highlight innovations in AI and VR.,#Tech
tweet_1639,politics,5715,4915,1837,0.390326805,0.012096695,8769,95793,5/21/2023 16:09,19,San Francisco,The new policy is sparking debates across the nation.,"#PolicyChange, #Elections"
tweet_1640,economy,6045,3011,1634,0.01299607,0.281192353,3961,562828,1/11/2023 15:36,8,London,Stock markets experience major fluctuations today.,"#StockMarket, #Economy, #Finance"
tweet_1641,AI,4771,5,2086,0.3948833,0.294131089,11660,863493,7/29/2023 17:27,79,Mumbai,Airline industry announces new routes and services.,"#Destinations, #Travel"
tweet_1642,influencer,9873,4686,2550,0.152653563,0.483398121,11599,235124,6/25/2023 22:31,97,New York,Global trade talks set to resume next month.,#Trade
tweet_1643,sports,2472,4664,2081,0.342626779,0.728165012,6511,784873,3/13/2023 8:25,27,San Francisco,Health trends: the rise of plant-based diets.,"#Research, #MentalHealth, #Wellness"
tweet_1644,jobs,2907,2334,2951,0.954969537,0.973325931,4991,293217,6/3/2023 8:59,84,Mumbai,Scholarship opportunities expand access to higher education.,#Scholarships
tweet_1645,internet,1472,4512,1868,0.681587288,0.24088443,6788,508886,5/20/2023 1:58,66,London,New breakthroughs in cancer research bring hope.,"#MentalHealth, #Health"
tweet_1646,internet,8552,4416,644,0.721220334,0.512589334,4226,325719,4/21/2023 12:48,96,London,Tips for maintaining mental health during stressful times.,"#Wellness, #MentalHealth"
tweet_1647,influencer,384,593,2132,0.303990994,0.928086777,10569,950061,8/30/2023 16:17,94,London,Global trade talks set to resume next month.,"#Finance, #Trade"
tweet_1648,sports,6419,2157,728,0.687441712,0.324798606,9309,854833,11/17/2023 8:39,29,Mumbai,The latest smartphone features are game-changing!,#Future
tweet_1649,influencer,6008,1578,2925,0.351266532,0.603021241,11146,348592,3/21/2023 3:31,38,Tokyo,The new policy is sparking debates across the nation.,"#PolicyChange, #Debate, #Elections"
tweet_1650,economy,9362,1795,427,0.723704523,0.856122633,6524,925596,9/15/2023 15:59,43,New York,Unemployment rates show signs of recovery.,"#Trade, #StockMarket"
tweet_1651,jobs,2325,1,2559,0.599945863,0.755971082,4321,928445,8/16/2023 12:29,68,Dubai,Tips for maintaining mental health during stressful times.,"#MentalHealth, #Wellness, #Research"
tweet_1652,internet,3377,1120,341,0.181350356,0.336994695,5817,512452,7/5/2023 16:23,80,Tokyo,Stock markets experience major fluctuations today.,"#Trade, #StockMarket, #Economy"
tweet_1653,movies,755,2447,2596,0.580283324,0.271833855,5387,306670,2/10/2023 19:35,59,Tokyo,An incredible comeback by the home team last night!,"#TeamSpirit, #Sports, #Championship"
tweet_1654,influencer,3109,1317,370,0.530516016,0.163651872,13475,762943,7/28/2023 18:45,32,London,Travel tips for budget-friendly adventures abroad.,"#Travel, #Destinations, #Explore"
tweet_1655,influencer,6965,1394,2309,0.197761129,0.047569741,7055,555322,8/13/2023 17:01,12,Sydney,Stock markets experience major fluctuations today.,"#Finance, #Trade"
tweet_1656,politics,8002,1592,42,0.192264182,0.333289981,12014,605521,12/18/2023 12:59,28,Dubai,The latest smartphone features are game-changing!,#AI
tweet_1657,politics,8513,3805,1026,0.215665832,0.830150806,4056,870967,7/26/2023 3:09,62,Dubai,Election campaigns are heating up ahead of the big day.,"#Debate, #Politics"
tweet_1658,shows,7427,2265,2935,0.817201671,0.873171131,3806,588241,11/18/2023 7:43,26,Berlin,AI is revolutionizing industries worldwide.,"#Tech, #AI"
tweet_1659,sports,6313,4296,1002,0.93901777,0.044414577,7557,947016,4/2/2023 13:23,1,London,The blockbuster movie breaks box office records!,#Celebrities
tweet_1660,jobs,5472,666,1975,0.069533316,0.986857768,14214,190381,12/8/2023 1:16,84,San Francisco,Tech conferences highlight innovations in AI and VR.,#Innovation
tweet_1661,AI,6889,992,2460,0.55809547,0.158711958,3482,573725,5/24/2023 2:01,20,Tokyo,The future of online learning: trends to watch.,"#Research, #Learning, #Education"
tweet_1662,politics,1723,4494,2290,0.982158418,0.32747071,13000,526971,11/12/2023 21:12,17,New York,Tech conferences highlight innovations in AI and VR.,"#Innovation, #Tech, #Future"
tweet_1663,influencer,1506,781,1255,0.259995893,0.985917845,12466,841793,4/20/2023 22:51,67,New York,Top destinations for 2024: where will you go?,"#Adventure, #Travel, #Destinations"
tweet_1664,movies,6370,4030,1422,0.247478443,0.850737619,6045,690061,9/10/2023 14:45,44,Tokyo,Unemployment rates show signs of recovery.,"#StockMarket, #Economy"
tweet_1665,internet,4447,1314,542,0.632249215,0.378367322,14057,756191,6/22/2023 20:23,67,Mumbai,The latest smartphone features are game-changing!,"#Innovation, #Future"
tweet_1666,jobs,6534,3399,2967,0.658396323,0.769155324,5087,101493,1/15/2023 5:20,20,Mumbai,AI is revolutionizing industries worldwide.,#Innovation
tweet_1667,movies,2381,4677,1255,0.885703906,0.657823982,4429,178912,3/27/2023 14:51,65,London,Airline industry announces new routes and services.,"#Adventure, #Destinations, #Explore"
tweet_1668,sports,5687,2513,1565,0.046894702,0.017707451,10304,661951,9/11/2023 16:56,24,New York,Health trends: the rise of plant-based diets.,"#MentalHealth, #Wellness, #Health"
tweet_1669,big companies,5325,1424,2135,0.913545179,0.214479668,6259,15591,4/12/2023 3:03,9,Tokyo,Top destinations for 2024: where will you go?,"#Destinations, #Adventure, #Travel"
tweet_1670,shows,5801,2944,1293,0.205941917,0.271354414,5270,657877,1/9/2023 1:37,13,Tokyo,The future of online learning: trends to watch.,"#Scholarships, #Learning"
tweet_1671,economy,9564,2586,103,0.410778546,0.563257797,13886,433163,8/4/2023 10:22,11,San Francisco,Government initiatives for renewable energy gain momentum.,#PolicyChange
tweet_1672,economy,6310,1294,2673,0.699952135,0.118977789,6577,180447,12/29/2023 10:15,82,London,Top destinations for 2024: where will you go?,"#Travel, #Adventure"
tweet_1673,AI,3753,3366,2658,0.001347887,0.245809541,7960,474889,12/25/2023 4:10,8,Mumbai,Health trends: the rise of plant-based diets.,"#Wellness, #Health, #Research"
tweet_1674,jobs,2852,2359,2336,0.972594208,0.954297311,11434,396948,9/8/2023 10:23,5,San Francisco,The blockbuster movie breaks box office records!,"#Movies, #Celebrities, #BoxOffice"
tweet_1675,movies,7089,3220,393,0.374511652,0.169765337,7232,285925,8/26/2023 16:15,79,Dubai,Government initiatives for renewable energy gain momentum.,"#PolicyChange, #Elections, #Politics"
tweet_1676,shows,2501,2033,233,0.289501659,0.033802975,4163,633234,1/15/2023 11:30,44,Tokyo,Unemployment rates show signs of recovery.,#StockMarket
tweet_1677,movies,7579,741,2632,0.392131402,0.963501908,9387,107686,9/8/2023 5:10,64,New York,New breakthroughs in cancer research bring hope.,#Research
tweet_1678,influencer,1606,3224,2268,0.053180953,0.293940472,13896,686215,5/19/2023 19:02,5,Mumbai,Stock markets experience major fluctuations today.,#Trade
tweet_1679,influencer,193,3732,1853,0.409390777,0.117307811,3734,386636,9/9/2023 15:02,79,Berlin,The future of online learning: trends to watch.,#Research
tweet_1680,jobs,4415,3545,2770,0.950898123,0.195316664,3463,303681,5/7/2023 9:18,43,Dubai,Unemployment rates show signs of recovery.,"#Economy, #StockMarket, #Trade"
tweet_1681,influencer,5320,192,2547,0.549781986,0.795412921,9291,443704,8/20/2023 18:12,63,San Francisco,The latest smartphone features are game-changing!,"#Innovation, #Future"
tweet_1682,sports,2802,1818,2616,0.479906658,0.459959172,14699,586696,11/10/2023 14:56,57,New York,Scholarship opportunities expand access to higher education.,"#Scholarships, #Education, #Research"
tweet_1683,sports,866,4000,1356,0.348217607,0.10856573,11209,283878,1/30/2023 23:44,98,San Francisco,Global trade talks set to resume next month.,"#Finance, #Trade, #StockMarket"
tweet_1684,AI,9659,3715,368,0.177249266,0.536503226,8056,578890,5/21/2023 0:00,51,San Francisco,Stock markets experience major fluctuations today.,"#Trade, #Economy, #Finance"
tweet_1685,sports,443,4307,2839,0.062851688,0.846370668,4787,230594,11/18/2023 9:15,82,San Francisco,Travel tips for budget-friendly adventures abroad.,"#Adventure, #Destinations, #Explore"
tweet_1686,internet,8313,4421,877,0.941915383,0.884439663,8817,688733,10/10/2023 4:57,53,London,Stock markets experience major fluctuations today.,"#StockMarket, #Economy, #Trade"
tweet_1687,movies,5877,2756,1214,0.483547142,0.620130413,6134,550716,12/18/2023 23:20,70,Tokyo,The latest smartphone features are game-changing!,"#Tech, #Future, #AI"
tweet_1688,movies,1914,2074,1914,0.770562677,0.250516426,7315,24660,4/10/2023 6:49,16,San Francisco,New breakthroughs in cancer research bring hope.,#MentalHealth
tweet_1689,economy,259,2139,574,0.398432379,0.916338206,13621,336775,7/9/2023 15:22,52,Tokyo,New research methods revolutionize academic studies.,#Scholarships
tweet_1690,internet,8593,4033,1210,0.994669742,0.755963764,5689,8745,7/7/2023 18:26,20,Berlin,The latest smartphone features are game-changing!,"#Tech, #AI, #Innovation"
tweet_1691,movies,4227,352,534,0.299036847,0.508554253,13383,209405,3/23/2023 18:37,48,Tokyo,Government initiatives for renewable energy gain momentum.,#Politics
tweet_1692,AI,9614,198,1170,0.007717031,0.028221738,9071,884973,12/30/2023 4:04,77,Mumbai,Airline industry announces new routes and services.,"#Explore, #Travel"
tweet_1693,movies,8984,3348,2426,0.268601104,0.777763699,12953,826939,11/30/2023 1:13,75,Sydney,New breakthroughs in cancer research bring hope.,"#Wellness, #MentalHealth, #Health"
tweet_1694,internet,5690,469,2353,0.14295189,0.328431811,15595,553103,8/26/2023 8:33,61,Berlin,The blockbuster movie breaks box office records!,"#SeriesFinale, #Celebrities"
tweet_1695,movies,702,3700,1345,0.597078675,0.392236418,7999,679061,9/17/2023 2:31,57,New York,Election campaigns are heating up ahead of the big day.,"#Politics, #PolicyChange, #Debate"
tweet_1696,politics,2317,450,381,0.781818312,0.679488041,5585,74458,11/27/2023 20:23,57,Berlin,Top destinations for 2024: where will you go?,"#Adventure, #Travel, #Destinations"
tweet_1697,influencer,2795,4260,1662,0.105471725,0.147147082,8641,312846,12/29/2023 1:56,99,Berlin,New breakthroughs in cancer research bring hope.,#Wellness
tweet_1698,internet,6122,171,1093,0.087197885,0.339962022,15250,766274,11/5/2023 18:13,2,Dubai,Global trade talks set to resume next month.,"#StockMarket, #Finance"
